id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3629,Listing_3629,641,Host_321,Queens,Neighborhood_187,40.62903863417712,-73.75286882279904,Entire home/apt,76,30,31,2019-09-22 04:06:34.638927788,5.163845007849487,4,287
3630,Listing_3630,14,Host_643,Queens,Neighborhood_81,40.6924319805891,-73.89407994774501,Private room,58,7,29,2019-09-22 05:51:25.817163436,1.8659893076649816,5,281
3631,Listing_3631,631,Host_352,Queens,Neighborhood_177,40.73013550037713,-73.71886006713672,Private room,64,3,26,2019-09-22 07:36:16.995399080,3.1473203491890978,4,95
3632,Listing_3632,2,Host_532,Manhattan,Neighborhood_183,40.77500340979469,-73.98022311802198,Entire home/apt,460,1,20,2019-09-22 09:21:08.173634728,,3,353
3633,Listing_3633,516,Host_81,Brooklyn,Neighborhood_75,40.649105829038206,-74.03493753530857,Entire home/apt,173,30,24,2019-09-22 11:05:59.351870376,3.7771258507223457,2,238
3634,Listing_3634,756,Host_293,Brooklyn,Neighborhood_156,40.687858309666524,-73.99162960681667,Entire home/apt,127,7,30,2019-09-22 12:50:50.530106024,4.296163161694832,2,52
3635,Listing_3635,66,Host_294,Manhattan,Neighborhood_199,40.77163865578849,-73.94026878600857,Entire home/apt,109,1,26,2019-09-22 14:35:41.708341668,4.618363821868528,2,199
3636,Listing_3636,246,Host_497,Brooklyn,Neighborhood_109,40.58004606125506,-73.91242956299156,Private room,94,2,26,2019-09-22 16:20:32.886577316,0.5848401364278235,5,221
3637,Listing_3637,602,Host_458,Bronx,Neighborhood_104,40.853651098083326,-73.91482139718396,Private room,52,1,35,2019-09-22 18:05:24.064812964,1.0098661481499895,3,68
3638,Listing_3638,430,Host_747,Manhattan,Neighborhood_72,40.77467498825153,-73.9437289583293,Entire home/apt,293,30,28,,4.405926297084534,3,159
3639,Listing_3639,690,Host_813,Manhattan,Neighborhood_25,40.76902895299336,-74.0199956688495,Private room,114,2,28,2019-09-22 21:35:06.421284260,2.8600532034592177,6,71
3640,Listing_3640,572,Host_733,Manhattan,Neighborhood_135,40.793179765446595,-73.97046550882224,Private room,242,1,32,2019-09-22 23:19:57.599519904,2.5622027464354318,1,149
3641,Listing_3641,232,Host_682,Manhattan,Neighborhood_121,40.75613690172184,-73.94289125012145,Private room,276,1,26,2019-09-23 01:04:48.777755552,2.732640750465565,2,357
3642,Listing_3642,436,Host_558,Bronx,Neighborhood_75,40.8692612381797,-73.77568080148913,Entire home/apt,164,30,18,2019-09-23 02:49:39.955991200,2.2321560805881617,2,46
3643,Listing_3643,353,Host_60,Brooklyn,Neighborhood_162,40.71703438337589,-73.91367450032804,Entire home/apt,92,2,25,2019-09-23 04:34:31.134226848,3.546405075485956,3,256
3644,Listing_3644,688,Host_608,Brooklyn,Neighborhood_150,40.68488584916533,-73.85290364988568,Entire home/apt,169,2,30,2019-09-23 06:19:22.312462496,1.9399532559322556,4,74
3645,Listing_3645,679,Host_781,Queens,Neighborhood_67,40.60216480217652,-73.79608911917445,Private room,76,2,26,2019-09-23 08:04:13.490698140,3.820892403545393,5,293
3646,Listing_3646,383,Host_543,Manhattan,Neighborhood_178,40.780681168374805,-73.93303203619969,Entire home/apt,165,1,23,2019-09-23 09:49:04.668933788,1.2158226931128415,6,182
3647,Listing_3647,710,Host_380,Brooklyn,Neighborhood_176,40.71755773880606,-73.91333491349282,Entire home/apt,268,1,29,2019-09-23 11:33:55.847169436,4.546133481694539,3,133
3648,Listing_3648,60,Host_324,Brooklyn,Neighborhood_104,40.616409882867465,-73.92842916977844,Entire home/apt,136,2,21,2019-09-23 13:18:47.025405084,4.689599847445504,4,83
3649,Listing_3649,926,Host_628,Brooklyn,Neighborhood_119,40.61005240457729,-74.00078427900955,Private room,139,2,25,2019-09-23 15:03:38.203640728,3.471124897347876,3,255
3650,Listing_3650,470,Host_62,Staten Island,Neighborhood_70,40.64293314193273,-74.23160057114609,Entire home/apt,101,1,24,2019-09-23 16:48:29.381876376,2.2159407764972627,4,317
3651,Listing_3651,411,Host_945,Queens,Neighborhood_57,40.693291914815866,-73.80300752306825,Entire home/apt,104,2,20,2019-09-23 18:33:20.560112024,0.08637943942116966,4,273
3652,Listing_3652,83,Host_146,Brooklyn,Neighborhood_153,40.623796401299835,-73.86587722040993,Entire home/apt,89,1,25,2019-09-23 20:18:11.738347672,0.7291948347078803,4,337
3653,Listing_3653,74,Host_843,Bronx,Neighborhood_66,40.84645793002594,-73.81057549013994,Entire home/apt,97,7,30,2019-09-23 22:03:02.916583320,0.47812207673200513,2,70
3654,Listing_3654,311,Host_362,Manhattan,Neighborhood_144,40.76629958963989,-73.98559326865352,Private room,203,1,24,2019-09-23 23:47:54.094818964,0.06123015089319539,5,217
3655,Listing_3655,454,Host_53,Manhattan,Neighborhood_58,40.723538500695334,-73.97876754733683,Entire home/apt,110,1,19,2019-09-24 01:32:45.273054612,4.333318631405418,3,23
3656,Listing_3656,26,Host_402,Manhattan,Neighborhood_117,40.768643413190254,-73.95322299652172,Entire home/apt,150,1,26,2019-09-24 03:17:36.451290260,5.736400559618363,2,181
3657,Listing_3657,426,Host_563,Manhattan,Neighborhood_169,40.776463599428496,-74.01941353158773,Private room,119,1,18,2019-09-24 05:02:27.629525908,0.0670095917928899,5,246
3658,Listing_3658,377,Host_681,Brooklyn,Neighborhood_51,40.65155749065753,-73.89121911997346,Entire home/apt,250,1,18,2019-09-24 06:47:18.807761552,0.6761436107727838,3,345
3659,Listing_3659,243,Host_869,Queens,Neighborhood_21,40.70760692171765,-73.72419403918136,Entire home/apt,100,2,21,2019-09-24 08:32:09.985997200,5.164055156099227,2,349
3660,Listing_3660,835,Host_993,Bronx,Neighborhood_79,40.86362963407933,-73.7940363474518,Private room,172,3,16,2019-09-24 10:17:01.164232848,4.131013496857449,3,323
3661,Listing_3661,628,Host_869,Brooklyn,Neighborhood_56,40.63617168473819,-73.93691145329697,Entire home/apt,122,1,33,2019-09-24 12:01:52.342468496,2.4282623789778173,4,33
3662,Listing_3662,323,Host_707,Brooklyn,Neighborhood_98,40.6995809857559,-73.96237904207048,Entire home/apt,154,2,30,2019-09-24 13:46:43.520704144,5.956779104803893,4,214
3663,Listing_3663,180,Host_449,Manhattan,Neighborhood_47,40.74859884945659,-73.94777481695212,Entire home/apt,183,7,26,2019-09-24 15:31:34.698939788,3.44172805073997,3,220
3664,Listing_3664,774,Host_83,Manhattan,Neighborhood_118,40.72962152616517,-74.01128691490644,Entire home/apt,417,1,22,2019-09-24 17:16:25.877175436,4.017594076496569,7,318
3665,Listing_3665,626,Host_379,Brooklyn,Neighborhood_171,40.69957516583381,-73.85633615875358,Private room,290,3,22,2019-09-24 19:01:17.055411084,3.919058201013076,4,328
3666,Listing_3666,266,Host_646,Brooklyn,Neighborhood_84,40.58829510294925,-73.93166210525138,Private room,211,1,23,2019-09-24 20:46:08.233646732,1.3362097805333646,3,294
3667,Listing_3667,550,Host_458,Bronx,Neighborhood_108,40.85783262346178,-73.90254093320914,Private room,73,1,19,2019-09-24 22:30:59.411882380,2.928746458664953,0,292
3668,Listing_3668,380,Host_933,Manhattan,Neighborhood_31,40.73841765552044,-73.96733899074486,Entire home/apt,248,2,32,2019-09-25 00:15:50.590118024,1.298467791301953,1,271
3669,Listing_3669,77,Host_780,Manhattan,Neighborhood_15,40.77141228018277,-73.98137627459033,Entire home/apt,313,1,24,2019-09-25 02:00:41.768353672,3.056787181245742,2,331
3670,Listing_3670,614,Host_81,Brooklyn,Neighborhood_176,40.68914409358565,-74.02125174879605,Private room,173,7,18,2019-09-25 03:45:32.946589320,0.1846873128516371,6,128
3671,Listing_3671,524,Host_731,Manhattan,Neighborhood_62,40.78908649570358,-74.01315693430222,Private room,132,1,32,2019-09-25 05:30:24.124824968,2.2917550611101545,2,192
3672,Listing_3672,814,Host_514,Manhattan,Neighborhood_70,40.78015083727335,-73.99897861917579,Entire home/apt,198,2,29,2019-09-25 07:15:15.303060612,2.233260437330811,1,18
3673,Listing_3673,49,Host_309,Queens,Neighborhood_131,40.692343679718746,-73.90536940157958,Entire home/apt,168,2,29,2019-09-25 09:00:06.481296260,1.7497837311109485,3,307
3674,Listing_3674,254,Host_921,Manhattan,Neighborhood_166,40.72840900603188,-73.93715980384938,Entire home/apt,219,1,24,2019-09-25 10:44:57.659531908,0.47537365299142276,2,125
3675,Listing_3675,859,Host_763,Queens,Neighborhood_87,40.659582371122596,-73.8616060971074,Entire home/apt,253,3,21,2019-09-25 12:29:48.837767556,4.625802361574616,4,228
3676,Listing_3676,380,Host_494,Manhattan,Neighborhood_58,40.72232791269324,-73.9582427649564,Entire home/apt,120,2,25,2019-09-25 14:14:40.016003204,2.522729185728192,2,124
3677,Listing_3677,249,Host_236,Manhattan,Neighborhood_195,40.77890108430548,-73.94309183197285,Entire home/apt,151,3,27,2019-09-25 15:59:31.194238848,4.883839072567461,2,232
3678,Listing_3678,72,Host_668,Brooklyn,Neighborhood_45,40.718101264435944,-74.01775751721632,Private room,146,3,22,2019-09-25 17:44:22.372474496,5.014363427529354,0,299
3679,Listing_3679,447,Host_941,Bronx,Neighborhood_172,40.815810226367624,-73.92941036192862,Private room,95,1,20,2019-09-25 19:29:13.550710144,1.281584339410738,1,204
3680,Listing_3680,506,Host_37,Brooklyn,Neighborhood_8,40.71062409653774,-73.98471011164972,Entire home/apt,126,2,23,2019-09-25 21:14:04.728945792,2.5279806827929434,3,259
3681,Listing_3681,709,Host_741,Queens,Neighborhood_127,40.760551396173476,-73.8721480424057,Entire home/apt,70,1,20,2019-09-25 22:58:55.907181436,4.325844031254212,3,172
3682,Listing_3682,253,Host_657,Manhattan,Neighborhood_66,40.789227988585644,-73.96447547757568,Private room,63,1,25,2019-09-26 00:43:47.085417084,2.996976922049379,4,160
3683,Listing_3683,996,Host_325,Queens,Neighborhood_71,40.60336504103311,-73.7977448048779,Entire home/apt,53,1,16,2019-09-26 02:28:38.263652732,,2,272
3684,Listing_3684,870,Host_56,Manhattan,Neighborhood_189,40.744689416005656,-73.93805355910612,Private room,170,30,26,2019-09-26 04:13:29.441888380,3.4294140462804386,5,184
3685,Listing_3685,299,Host_121,Queens,Neighborhood_17,40.64834805309536,-73.75479162078227,Entire home/apt,409,2,24,2019-09-26 05:58:20.620124028,3.7774858071513995,3,259
3686,Listing_3686,734,Host_314,Brooklyn,Neighborhood_71,40.643725879716385,-73.99613160005005,Private room,41,1,26,2019-09-26 07:43:11.798359672,4.722140787268231,1,263
3687,Listing_3687,60,Host_211,Bronx,Neighborhood_97,40.86689632856997,-73.82616022478214,Entire home/apt,117,1,17,2019-09-26 09:28:02.976595320,0.7333326457710676,5,221
3688,Listing_3688,357,Host_772,Brooklyn,Neighborhood_36,40.687825962230846,-73.98738640213749,Entire home/apt,227,1,20,2019-09-26 11:12:54.154830968,3.505489427508328,3,115
3689,Listing_3689,157,Host_103,Manhattan,Neighborhood_68,40.70823152982874,-73.98622229421744,Entire home/apt,263,1,29,2019-09-26 12:57:45.333066616,0.5125792125848856,2,164
3690,Listing_3690,342,Host_439,Manhattan,Neighborhood_108,40.70630260698316,-73.9730007688335,Entire home/apt,173,1,20,2019-09-26 14:42:36.511302264,1.5633067412222315,4,111
3691,Listing_3691,974,Host_817,Bronx,Neighborhood_21,40.83831159039699,-73.77185928652268,Entire home/apt,69,1,24,2019-09-26 16:27:27.689537908,,3,351
3692,Listing_3692,894,Host_747,Brooklyn,Neighborhood_46,40.646358367566116,-73.88949128620469,Private room,121,1,29,2019-09-26 18:12:18.867773556,3.4024565439710432,3,344
3693,Listing_3693,202,Host_38,Queens,Neighborhood_174,40.79026895040191,-73.74877723714603,Entire home/apt,106,2,28,2019-09-26 19:57:10.046009204,5.063414270342717,4,296
3694,Listing_3694,779,Host_813,Manhattan,Neighborhood_92,40.783717558363946,-74.01863443142453,Entire home/apt,293,7,26,2019-09-26 21:42:01.224244852,,4,210
3695,Listing_3695,35,Host_620,Manhattan,Neighborhood_107,40.72325685410733,-73.9333964501376,Entire home/apt,213,2,28,2019-09-26 23:26:52.402480496,4.6103791658825095,2,151
3696,Listing_3696,767,Host_414,Manhattan,Neighborhood_124,40.75006770748055,-73.98419277835865,Private room,155,3,20,2019-09-27 01:11:43.580716144,0.8583967525364933,5,200
3697,Listing_3697,535,Host_224,Staten Island,Neighborhood_16,40.55247770805456,-74.19538462883285,Private room,28,1,21,2019-09-27 02:56:34.758951792,1.1380302770905613,2,98
3698,Listing_3698,456,Host_293,Queens,Neighborhood_150,40.59461948876542,-73.91504319122247,Private room,49,3,34,2019-09-27 04:41:25.937187440,,5,95
3699,Listing_3699,917,Host_696,Bronx,Neighborhood_134,40.856150713882485,-73.87934432610108,Entire home/apt,136,1,25,2019-09-27 06:26:17.115423088,0.05837493303992791,5,64
3700,Listing_3700,165,Host_155,Manhattan,Neighborhood_184,40.71591601977222,-73.94528709714527,Private room,163,3,23,2019-09-27 08:11:08.293658732,1.182864247401232,1,145
3701,Listing_3701,28,Host_32,Queens,Neighborhood_45,40.61564711064355,-73.80361183222651,Private room,78,7,18,2019-09-27 09:55:59.471894380,1.29333654767051,3,23
3702,Listing_3702,372,Host_234,Queens,Neighborhood_186,40.74158553504789,-73.84159527107708,Private room,86,3,29,2019-09-27 11:40:50.650130028,1.6912833802858593,4,64
3703,Listing_3703,863,Host_907,Manhattan,Neighborhood_156,40.796059228785616,-74.00514664025319,Entire home/apt,396,3,28,2019-09-27 13:25:41.828365676,2.180470242566617,7,142
3704,Listing_3704,314,Host_489,Bronx,Neighborhood_145,40.9196597241973,-73.86333336860899,Entire home/apt,147,2,23,2019-09-27 15:10:33.006601320,0.6190680710323933,4,214
3705,Listing_3705,565,Host_762,Bronx,Neighborhood_164,40.85326692021115,-73.81132718731564,Entire home/apt,130,1,19,2019-09-27 16:55:24.184836968,2.810725679298203,2,306
3706,Listing_3706,284,Host_570,Bronx,Neighborhood_12,40.84144800052907,-73.90856130317275,Entire home/apt,203,2,20,2019-09-27 18:40:15.363072616,2.396102204183334,1,19
3707,Listing_3707,298,Host_333,Queens,Neighborhood_50,40.59249455988398,-73.71673896735454,Private room,276,2,28,2019-09-27 20:25:06.541308264,3.7496028654914975,3,349
3708,Listing_3708,475,Host_675,Manhattan,Neighborhood_59,40.72274756466463,-73.98316951653243,Entire home/apt,120,1,24,2019-09-27 22:09:57.719543912,5.205105804412208,6,51
3709,Listing_3709,597,Host_17,Manhattan,Neighborhood_104,40.73076376081001,-73.97596547320215,Entire home/apt,236,2,28,2019-09-27 23:54:48.897779556,1.7863215608153435,2,204
3710,Listing_3710,969,Host_414,Staten Island,Neighborhood_12,40.53369253746873,-74.24870722313078,Private room,37,2,27,2019-09-28 01:39:40.076015204,3.2789266455575667,4,252
3711,Listing_3711,349,Host_766,Manhattan,Neighborhood_190,40.734073935571104,-74.01572551977858,Private room,192,1,22,2019-09-28 03:24:31.254250852,2.2282642208411088,2,309
3712,Listing_3712,636,Host_658,Queens,Neighborhood_40,40.76504951630125,-73.91585329871671,Entire home/apt,195,2,29,2019-09-28 05:09:22.432486500,0.2415016865299784,2,120
3713,Listing_3713,445,Host_741,Queens,Neighborhood_93,40.628500544576205,-73.76714253600835,Private room,78,2,37,2019-09-28 06:54:13.610722148,4.9264521847625575,6,61
3714,Listing_3714,207,Host_240,Queens,Neighborhood_130,40.76797824557955,-73.86361447345212,Entire home/apt,163,1,28,2019-09-28 08:39:04.788957792,3.805298639951631,3,10
3715,Listing_3715,417,Host_286,Staten Island,Neighborhood_93,40.6383484592218,-74.11456156178198,Private room,33,2,25,2019-09-28 10:23:55.967193440,0.013033622251698018,2,41
3716,Listing_3716,439,Host_346,Manhattan,Neighborhood_108,40.724764611704565,-74.00335002722483,Private room,68,30,21,2019-09-28 12:08:47.145429088,1.4974316412156998,2,248
3717,Listing_3717,165,Host_375,Manhattan,Neighborhood_153,40.723018349133405,-73.96073441975268,Private room,110,7,25,2019-09-28 13:53:38.323664736,1.8539364299338605,4,133
3718,Listing_3718,559,Host_16,Manhattan,Neighborhood_85,40.71159335106575,-73.98513773592629,Private room,106,2,26,2019-09-28 15:38:29.501900380,4.869189243186851,3,229
3719,Listing_3719,420,Host_587,Brooklyn,Neighborhood_74,40.58979115770525,-74.0336352154308,Private room,55,1,27,2019-09-28 17:23:20.680136028,4.564279262440187,5,88
3720,Listing_3720,371,Host_950,Manhattan,Neighborhood_127,40.71259667763047,-73.94477412776187,Entire home/apt,318,1,29,2019-09-28 19:08:11.858371676,,3,172
3721,Listing_3721,668,Host_260,Manhattan,Neighborhood_31,40.73910688791514,-73.99492733444376,Entire home/apt,182,1,18,2019-09-28 20:53:03.036607324,0.9440532976718712,3,166
3722,Listing_3722,266,Host_895,Bronx,Neighborhood_175,40.86514521451174,-73.84112298855571,Private room,75,1,28,2019-09-28 22:37:54.214842972,2.316192915488246,5,359
3723,Listing_3723,279,Host_361,Bronx,Neighborhood_188,40.80791397036572,-73.80379601491165,Entire home/apt,47,7,22,2019-09-29 00:22:45.393078616,4.860877934393701,1,105
3724,Listing_3724,988,Host_399,Manhattan,Neighborhood_105,40.78798567688426,-73.93502641816906,Entire home/apt,207,30,23,2019-09-29 02:07:36.571314264,2.7143481618999186,3,362
3725,Listing_3725,482,Host_460,Brooklyn,Neighborhood_98,40.58819394331497,-73.92375085584767,Private room,140,3,20,2019-09-29 03:52:27.749549912,0.6952211297151303,3,36
3726,Listing_3726,517,Host_923,Bronx,Neighborhood_103,40.835610217126785,-73.79928539527694,Private room,49,1,24,2019-09-29 05:37:18.927785560,0.23128483440634362,3,39
3727,Listing_3727,82,Host_516,Manhattan,Neighborhood_41,40.75255860926993,-74.00943363438728,Entire home/apt,195,1,25,2019-09-29 07:22:10.106021204,2.0000116337405807,2,313
3728,Listing_3728,119,Host_931,Manhattan,Neighborhood_178,40.74169069652235,-73.98752796460667,Entire home/apt,328,2,26,2019-09-29 09:07:01.284256852,0.8901768661250768,1,224
3729,Listing_3729,774,Host_763,Manhattan,Neighborhood_151,40.78901426434798,-73.93792282781232,Entire home/apt,262,2,27,2019-09-29 10:51:52.462492500,4.470247070769914,3,363
3730,Listing_3730,637,Host_85,Brooklyn,Neighborhood_12,40.69898595497608,-74.01477177322516,Entire home/apt,100,2,21,2019-09-29 12:36:43.640728148,1.672540884120572,6,167
3731,Listing_3731,938,Host_63,Manhattan,Neighborhood_71,40.79223980274325,-73.95618219867185,Entire home/apt,178,2,30,2019-09-29 14:21:34.818963796,5.264718185756576,2,201
3732,Listing_3732,303,Host_100,Staten Island,Neighborhood_96,40.617790134151335,-74.2421431847646,Private room,83,3,20,2019-09-29 16:06:25.997199440,3.7040957362565488,5,214
3733,Listing_3733,215,Host_834,Brooklyn,Neighborhood_22,40.70923855291587,-74.04427365905327,Entire home/apt,246,3,29,2019-09-29 17:51:17.175435088,,4,13
3734,Listing_3734,28,Host_755,Brooklyn,Neighborhood_56,40.72087388488327,-74.0413322533395,Entire home/apt,170,2,35,2019-09-29 19:36:08.353670736,3.660345325947743,2,210
3735,Listing_3735,781,Host_295,Manhattan,Neighborhood_16,40.71073452911679,-74.01567893209517,Entire home/apt,416,3,21,2019-09-29 21:20:59.531906384,1.7710438381945972,3,221
3736,Listing_3736,498,Host_924,Brooklyn,Neighborhood_186,40.69773682316761,-73.9730658750405,Shared room,86,1,20,2019-09-29 23:05:50.710142032,0.8479432742266713,2,136
3737,Listing_3737,537,Host_162,Queens,Neighborhood_179,40.76078239823734,-73.80727959040271,Entire home/apt,133,2,30,2019-09-30 00:50:41.888377676,5.7850655695403965,2,68
3738,Listing_3738,519,Host_929,Queens,Neighborhood_134,40.581921570193,-73.95604215741221,Entire home/apt,102,1,18,,3.378968673298105,3,294
3739,Listing_3739,194,Host_178,Queens,Neighborhood_2,40.70920725684722,-73.7485719857481,Entire home/apt,143,1,27,2019-09-30 04:20:24.244848972,0.043968727528827856,4,44
